,log2FoldChange
ENSG00000247765,-0.389617156310507
ENSG00000247774,0.168141784462244
ENSG00000247775,NA
ENSG00000247796,-0.712624107883796
ENSG00000247809,0.0668280888761958
ENSG00000247810,NA
ENSG00000247828,-0.204229320555925
ENSG00000247844,NA
ENSG00000247853,0.887714155954889
ENSG00000247867,NA
ENSG00000247872,NA
ENSG00000247877,0.0219334715420287
ENSG00000247903,0.873143700890965
ENSG00000247911,0.0411875243432992
ENSG00000247925,-0.0399575939095484
ENSG00000247934,0.0875937800021024
ENSG00000247950,-0.181301266674186
ENSG00000247970,0.43858324331101
ENSG00000247982,0.428353854713096
ENSG00000247993,NA
ENSG00000248008,-0.375586684687844
ENSG00000248015,0.568664005779167
ENSG00000248019,0.41414836396004
ENSG00000248027,-0.202279114818268
ENSG00000248029,NA
ENSG00000248049,-0.153594287657579
ENSG00000248050,0.0997358513052288
ENSG00000248079,-0.563536202501412
ENSG00000248092,-0.277859403690099
ENSG00000248098,0.0754376961373631
ENSG00000248099,0.10351728748579
ENSG00000248100,0.0411875243432992
ENSG00000248101,NA
ENSG00000248103,-0.0223061690705441
ENSG00000248104,NA
ENSG00000248105,NA
ENSG00000248106,NA
ENSG00000248107,NA
ENSG00000248109,NA
ENSG00000248112,-0.0246919163448523
ENSG00000248113,0.151335974961239
ENSG00000248114,NA
ENSG00000248115,0.00824780399922346
ENSG00000248117,NA
ENSG00000248118,NA
ENSG00000248120,NA
ENSG00000248121,-0.255977710091608
ENSG00000248122,NA
ENSG00000248124,-0.255777341123078
ENSG00000248125,NA
ENSG00000248126,-0.0387262356733558
ENSG00000248127,NA
ENSG00000248128,NA
ENSG00000248131,NA
ENSG00000248132,NA
ENSG00000248133,NA
ENSG00000248134,NA
ENSG00000248136,NA
ENSG00000248137,NA
ENSG00000248138,0.0411875243432992
ENSG00000248139,NA
ENSG00000248143,-0.0370744742345114
ENSG00000248144,1.06214696245722
ENSG00000248145,NA
ENSG00000248147,NA
ENSG00000248148,NA
ENSG00000248150,NA
ENSG00000248152,NA
ENSG00000248155,-0.072194117079707
ENSG00000248156,NA
ENSG00000248159,-0.215352988761876
ENSG00000248160,NA
ENSG00000248161,-0.340019661950418
ENSG00000248162,NA
ENSG00000248165,NA
ENSG00000248166,-0.057631636688928
ENSG00000248167,NA
ENSG00000248170,NA
ENSG00000248172,-0.0246919163448522
ENSG00000248173,NA
ENSG00000248174,-0.0376885196347709
ENSG00000248175,0.279203489684262
ENSG00000248176,NA
ENSG00000248180,0.0763501872494948
ENSG00000248182,NA
ENSG00000248184,NA
ENSG00000248185,0.0411875243432992
ENSG00000248187,1.53777529699578
ENSG00000248188,0.0264744261311429
ENSG00000248191,NA
ENSG00000248192,NA
ENSG00000248195,NA
ENSG00000248196,0.0480965533633228
ENSG00000248197,NA
ENSG00000248199,NA
ENSG00000248200,NA
ENSG00000248202,-0.0904302458714634
ENSG00000248203,NA
ENSG00000248205,NA
ENSG00000248206,-0.381574083801323
ENSG00000248208,-0.10148990644061
ENSG00000248209,NA
ENSG00000248210,NA
ENSG00000248211,-0.0246919163448522
ENSG00000248213,-0.129674117397782
ENSG00000248215,NA
ENSG00000248216,-0.0279822221437985
ENSG00000248221,NA
ENSG00000248222,0.407964942228922
ENSG00000248223,NA
ENSG00000248227,NA
ENSG00000248228,NA
ENSG00000248229,NA
ENSG00000248230,NA
ENSG00000248231,NA
ENSG00000248234,NA
ENSG00000248235,0.0411875243432992
ENSG00000248236,NA
ENSG00000248237,NA
ENSG00000248238,0.00824780399922352
ENSG00000248240,-0.157738454954548
ENSG00000248242,NA
ENSG00000248243,-0.245742710822118
ENSG00000248245,NA
ENSG00000248249,NA
ENSG00000248254,-0.112585801928858
ENSG00000248256,-0.0688284569011687
ENSG00000248257,-0.33159445969664
ENSG00000248259,NA
ENSG00000248261,NA
ENSG00000248262,NA
ENSG00000248265,-0.22505843009367
ENSG00000248266,NA
ENSG00000248268,-0.126046172363312
ENSG00000248271,NA
ENSG00000248275,0.162735834147101
ENSG00000248278,-0.232729508442551
ENSG00000248279,0.0411875243432992
ENSG00000248280,-0.340245082852592
ENSG00000248281,NA
ENSG00000248282,NA
ENSG00000248283,NA
ENSG00000248285,NA
ENSG00000248286,NA
ENSG00000248287,0.0411875243432992
ENSG00000248288,-0.0246919163448522
ENSG00000248290,-0.376627449308408
ENSG00000248293,NA
ENSG00000248294,NA
ENSG00000248295,NA
ENSG00000248296,NA
ENSG00000248300,NA
ENSG00000248302,NA
ENSG00000248305,NA
ENSG00000248307,NA
ENSG00000248308,NA
ENSG00000248309,-0.308824913673469
ENSG00000248311,NA
ENSG00000248313,NA
ENSG00000248315,NA
ENSG00000248317,NA
ENSG00000248318,NA
ENSG00000248319,NA
ENSG00000248320,NA
ENSG00000248322,NA
ENSG00000248323,0.199273990496835
ENSG00000248327,0.0411875243432992
ENSG00000248328,NA
ENSG00000248329,-0.0257193819600329
ENSG00000248330,NA
ENSG00000248332,NA
ENSG00000248333,0.0902609687621247
ENSG00000248334,0.234740599046068
ENSG00000248335,NA
ENSG00000248336,NA
ENSG00000248337,NA
ENSG00000248338,NA
ENSG00000248339,NA
ENSG00000248340,NA
ENSG00000248341,NA
ENSG00000248343,NA
ENSG00000248345,NA
ENSG00000248346,NA
ENSG00000248347,NA
ENSG00000248349,NA
ENSG00000248350,NA
ENSG00000248351,NA
ENSG00000248352,NA
ENSG00000248355,NA
ENSG00000248356,0.223640043784558
ENSG00000248358,NA
ENSG00000248359,NA
ENSG00000248360,0.108588373294488
ENSG00000248362,NA
ENSG00000248363,NA
ENSG00000248364,-0.0246919163448523
ENSG00000248365,NA
ENSG00000248366,NA
ENSG00000248367,-0.879908496682481
ENSG00000248369,NA
ENSG00000248370,NA
ENSG00000248371,0.177478694368916
ENSG00000248373,NA
ENSG00000248374,NA
ENSG00000248375,0.59138394113414
ENSG00000248376,0.0411875243432992
ENSG00000248377,NA
ENSG00000248378,NA
ENSG00000248383,-0.230828330121137
ENSG00000248385,NA
ENSG00000248387,-0.0246919163448523
ENSG00000248388,-0.0636425065728457
ENSG00000248391,NA
ENSG00000248393,NA
ENSG00000248394,-0.03838823519052
ENSG00000248396,NA
ENSG00000248397,-0.0246919163448523
ENSG00000248399,0.00824780399922349
ENSG00000248400,0.0741272446873749
ENSG00000248401,NA
ENSG00000248403,NA
ENSG00000248405,NA
ENSG00000248406,NA
ENSG00000248408,NA
ENSG00000248409,NA
ENSG00000248415,0.0298119037904436
ENSG00000248416,-0.0376885196347709
ENSG00000248417,NA
ENSG00000248418,NA
ENSG00000248419,NA
ENSG00000248420,NA
ENSG00000248422,NA
ENSG00000248423,-0.0246919163448523
ENSG00000248424,0.0411875243432992
ENSG00000248425,NA
ENSG00000248426,NA
ENSG00000248428,-0.0898037496552436
ENSG00000248429,0.246694280691382
ENSG00000248430,NA
ENSG00000248431,NA
ENSG00000248432,NA
ENSG00000248434,-0.0246919163448523
ENSG00000248439,NA
ENSG00000248440,NA
ENSG00000248441,0.0503942555161057
ENSG00000248442,NA
ENSG00000248443,NA
ENSG00000248444,NA
ENSG00000248445,0.0445379416051553
ENSG00000248447,NA
ENSG00000248448,NA
ENSG00000248449,0.106767979292086
ENSG00000248452,NA
ENSG00000248455,NA
ENSG00000248456,-0.0898037496552436
ENSG00000248457,NA
ENSG00000248458,-0.0471150352625672
ENSG00000248459,NA
ENSG00000248461,0.0741272446873749
ENSG00000248462,NA
ENSG00000248464,-0.251192635766105
ENSG00000248466,-0.0246919163448522
ENSG00000248467,NA
ENSG00000248468,-0.121723448004409
ENSG00000248469,NA
ENSG00000248471,NA
ENSG00000248472,0.142831451803676
ENSG00000248473,0.0654321368274971
ENSG00000248474,NA
ENSG00000248475,0.0411875243432992
ENSG00000248476,-0.381679776167443
ENSG00000248477,-0.492713100508997
ENSG00000248478,NA
ENSG00000248479,-0.476111345925987
ENSG00000248480,NA
ENSG00000248482,NA
ENSG00000248483,-0.0884345481437688
ENSG00000248484,NA
ENSG00000248485,-0.370647985471906
ENSG00000248486,NA
ENSG00000248487,-0.123997232713293
ENSG00000248488,NA
ENSG00000248489,-0.152349658179675
ENSG00000248490,NA
ENSG00000248491,0.0411875243432992
ENSG00000248492,NA
ENSG00000248493,NA
ENSG00000248494,0.00829095097020355
ENSG00000248496,NA
ENSG00000248498,-0.109368684468507
ENSG00000248503,0.0475752344112754
ENSG00000248505,NA
ENSG00000248506,NA
ENSG00000248507,NA
ENSG00000248508,-0.152352312429672
ENSG00000248510,NA
ENSG00000248511,NA
ENSG00000248514,0.0179749691509675
ENSG00000248515,NA
ENSG00000248516,-0.0246919163448523
ENSG00000248517,NA
ENSG00000248518,NA
ENSG00000248521,NA
ENSG00000248522,NA
ENSG00000248525,NA
ENSG00000248527,0.122417369668368
ENSG00000248528,NA
ENSG00000248529,NA
ENSG00000248530,0.619606706129619
ENSG00000248531,-0.0246919163448523
ENSG00000248532,NA
ENSG00000248533,NA
ENSG00000248537,NA
ENSG00000248538,NA
ENSG00000248539,NA
ENSG00000248540,NA
ENSG00000248542,NA
ENSG00000248543,NA
ENSG00000248544,-0.246981517237892
ENSG00000248545,NA
ENSG00000248546,-0.209641034681871
ENSG00000248547,NA
ENSG00000248548,NA
ENSG00000248550,NA
ENSG00000248551,-0.0246919163448523
ENSG00000248552,NA
ENSG00000248553,-0.0404978661791531
ENSG00000248554,0.0353871648301829
ENSG00000248555,NA
ENSG00000248557,0.123963808161508
ENSG00000248559,0.111261272131532
ENSG00000248560,NA
ENSG00000248563,NA
ENSG00000248564,NA
ENSG00000248565,NA
ENSG00000248567,NA
ENSG00000248568,NA
ENSG00000248569,0.195389960221417
ENSG00000248571,NA
ENSG00000248572,NA
ENSG00000248573,NA
ENSG00000248574,NA
ENSG00000248576,0.115282935060848
ENSG00000248577,NA
ENSG00000248578,0.122946634026362
ENSG00000248583,-0.094223305031343
ENSG00000248585,-0.0246919163448523
ENSG00000248586,0.00824780399922345
ENSG00000248587,0.162258157298652
ENSG00000248588,NA
ENSG00000248590,0.0411875243432992
ENSG00000248591,NA
ENSG00000248592,0.166615948472918
ENSG00000248593,-0.291041388743598
ENSG00000248594,NA
ENSG00000248596,-0.0370859319060925
ENSG00000248597,NA
ENSG00000248599,-0.057631636688928
ENSG00000248600,NA
ENSG00000248601,NA
ENSG00000248605,NA
ENSG00000248607,0.0411875243432992
ENSG00000248608,NA
ENSG00000248610,0.248047216408676
ENSG00000248611,NA
ENSG00000248613,NA
ENSG00000248616,NA
ENSG00000248618,NA
ENSG00000248621,NA
ENSG00000248624,NA
ENSG00000248625,0.0411875243432992
ENSG00000248626,0.118353929022019
ENSG00000248627,NA
ENSG00000248629,-0.0246919163448523
ENSG00000248631,NA
ENSG00000248632,-0.0993268982921142
ENSG00000248633,NA
ENSG00000248634,0.140535977867981
ENSG00000248635,NA
ENSG00000248636,-0.0898037382821005
ENSG00000248637,NA
ENSG00000248639,NA
ENSG00000248640,0.00829095097020355
ENSG00000248641,-0.0442619285428656
ENSG00000248642,NA
ENSG00000248643,0.0275147588701013
ENSG00000248645,NA
ENSG00000248646,NA
ENSG00000248647,0.00824780399922345
ENSG00000248648,-0.411813482682573
ENSG00000248651,NA
ENSG00000248652,NA
ENSG00000248654,NA
ENSG00000248655,NA
ENSG00000248656,NA
ENSG00000248659,NA
ENSG00000248660,NA
ENSG00000248663,NA
ENSG00000248664,0.128129066399961
ENSG00000248667,NA
ENSG00000248668,0.371056332849531
ENSG00000248669,NA
ENSG00000248671,-0.439102298401193
ENSG00000248672,NA
ENSG00000248673,NA
ENSG00000248674,NA
ENSG00000248676,NA
ENSG00000248677,-0.321246724856037
ENSG00000248682,NA
ENSG00000248684,NA
ENSG00000248685,NA
ENSG00000248686,NA
ENSG00000248687,NA
ENSG00000248690,-0.141720487503042
ENSG00000248692,-0.0246919163448522
ENSG00000248693,NA
ENSG00000248694,NA
ENSG00000248696,NA
ENSG00000248697,-0.0890989468896227
ENSG00000248698,0.0822700417387923
ENSG00000248699,-0.0246919163448523
ENSG00000248701,NA
ENSG00000248702,NA
ENSG00000248703,NA
ENSG00000248704,NA
ENSG00000248705,NA
ENSG00000248708,NA
ENSG00000248709,NA
ENSG00000248710,NA
ENSG00000248711,0.0411875243432992
ENSG00000248712,-0.0195096246710825
ENSG00000248713,NA
ENSG00000248714,-0.499165412820807
ENSG00000248715,NA
ENSG00000248716,-0.0246919163448523
ENSG00000248717,NA
ENSG00000248719,0.0264407694062963
ENSG00000248720,NA
ENSG00000248722,NA
ENSG00000248724,0.246932968070658
ENSG00000248725,0.0159119466712487
ENSG00000248727,-0.128966033810365
ENSG00000248729,-0.0246919163448522
ENSG00000248730,NA
ENSG00000248731,0.0741272446873749
ENSG00000248733,NA
ENSG00000248734,0.138691448428137
ENSG00000248735,NA
ENSG00000248736,NA
ENSG00000248738,0.113198611740776
ENSG00000248739,NA
ENSG00000248740,NA
ENSG00000248744,NA
ENSG00000248745,NA
ENSG00000248746,0.0877921014819696
ENSG00000248747,NA
ENSG00000248748,NA
ENSG00000248749,0.163434110598609
ENSG00000248750,NA
ENSG00000248751,NA
ENSG00000248752,NA
ENSG00000248753,NA
ENSG00000248755,NA
ENSG00000248757,NA
ENSG00000248758,NA
ENSG00000248760,NA
ENSG00000248761,NA
ENSG00000248762,NA
ENSG00000248763,NA
ENSG00000248764,NA
ENSG00000248765,-0.0246919163448523
ENSG00000248766,NA
ENSG00000248767,NA
ENSG00000248769,0.21597858124166
ENSG00000248770,NA
ENSG00000248771,NA
ENSG00000248772,NA
ENSG00000248773,-0.00348846910650106
ENSG00000248774,0.582003260542707
ENSG00000248775,NA
ENSG00000248777,NA
ENSG00000248778,NA
ENSG00000248779,-0.222150762513915
ENSG00000248780,-0.119198933772244
ENSG00000248781,-0.117330089488827
ENSG00000248783,NA
ENSG00000248785,0.595641940428952
ENSG00000248787,-0.0651790715890906
ENSG00000248789,NA
ENSG00000248790,NA
ENSG00000248791,NA
ENSG00000248792,-0.0185597435663972
ENSG00000248794,-0.0945965710753649
ENSG00000248795,0.242129152421529
ENSG00000248796,NA
ENSG00000248799,NA
ENSG00000248801,0.0647704190199733
ENSG00000248802,-0.0246919163448522
ENSG00000248803,NA
ENSG00000248807,NA
ENSG00000248809,NA
ENSG00000248810,0.0685844664700049
ENSG00000248813,NA
ENSG00000248816,NA
ENSG00000248817,NA
ENSG00000248820,NA
ENSG00000248821,NA
ENSG00000248822,NA
ENSG00000248824,NA
ENSG00000248826,NA
ENSG00000248827,0.00824780399922346
ENSG00000248828,0.195407574693108
ENSG00000248830,0.233552274629285
ENSG00000248831,NA
ENSG00000248834,NA
ENSG00000248835,0.00156148930207335
ENSG00000248837,NA
ENSG00000248838,NA
ENSG00000248839,0.10351728748579
ENSG00000248840,0.0666392176031513
ENSG00000248842,NA
ENSG00000248843,0.0411875243432992
ENSG00000248844,0.192133529932597
ENSG00000248846,NA
ENSG00000248847,NA
ENSG00000248848,NA
ENSG00000248850,NA
ENSG00000248851,NA
ENSG00000248853,NA
ENSG00000248854,0.126559786960173
ENSG00000248858,-0.206862475004594
ENSG00000248859,NA
ENSG00000248861,NA
ENSG00000248863,-0.218229975636714
ENSG00000248864,NA
ENSG00000248866,0.299786483657353
ENSG00000248867,NA
ENSG00000248869,-0.872624405436849
ENSG00000248870,NA
ENSG00000248871,NA
ENSG00000248872,NA
ENSG00000248873,0.204028304108959
ENSG00000248874,0.0749709802622657
ENSG00000248876,NA
ENSG00000248877,NA
ENSG00000248878,NA
ENSG00000248880,NA
ENSG00000248881,NA
ENSG00000248883,NA
ENSG00000248884,0.0411875243432992
ENSG00000248885,NA
ENSG00000248886,NA
ENSG00000248890,-0.0607295342341507
ENSG00000248891,NA
ENSG00000248893,-0.808132679819793
ENSG00000248895,-0.0576316366889279
ENSG00000248896,0.038305631217652
ENSG00000248898,-0.267803047181743
ENSG00000248901,NA
ENSG00000248903,NA
ENSG00000248905,-0.243770332359873
ENSG00000248907,NA
ENSG00000248908,NA
ENSG00000248909,-0.427102906854696
ENSG00000248911,NA
ENSG00000248912,NA
ENSG00000248913,NA
ENSG00000248915,NA
ENSG00000248916,0.0501840074853658
ENSG00000248918,NA
ENSG00000248919,-0.0912356884985509
ENSG00000248920,NA
ENSG00000248921,NA
ENSG00000248923,0.208423340602769
ENSG00000248924,NA
ENSG00000248925,0.0678541370194084
ENSG00000248926,NA
ENSG00000248927,0.651919040485406
ENSG00000248928,NA
ENSG00000248929,NA
ENSG00000248930,0.0411875243432992
ENSG00000248931,NA
ENSG00000248932,-0.756696042495664
ENSG00000248933,NA
ENSG00000248935,NA
ENSG00000248936,0.243163348301268
ENSG00000248939,NA
ENSG00000248942,NA
ENSG00000248943,NA
ENSG00000248944,0.0411875243432992
ENSG00000248946,-0.0246919163448523
ENSG00000248949,0.10351728748579
ENSG00000248950,NA
ENSG00000248951,NA
ENSG00000248954,0.0411875243432992
ENSG00000248955,NA
ENSG00000248956,NA
ENSG00000248958,NA
ENSG00000248962,NA
ENSG00000248964,-0.13893346849185
ENSG00000248965,0.0411875243432992
ENSG00000248966,-0.236079086161395
ENSG00000248967,NA
ENSG00000248968,0.0411875243432992
ENSG00000248969,-0.0246919163448522
ENSG00000248971,-0.0408231029056871
ENSG00000248973,NA
ENSG00000248975,0.475144994264724
ENSG00000248977,NA
ENSG00000248978,NA
ENSG00000248979,-0.0246919163448523
ENSG00000248980,0.062204543395019
ENSG00000248984,NA
ENSG00000248986,NA
ENSG00000248987,NA
ENSG00000248988,0.0312582683420204
ENSG00000248989,NA
ENSG00000248990,NA
ENSG00000248991,NA
ENSG00000248993,NA
ENSG00000248994,0.0310035921109426
ENSG00000248995,NA
ENSG00000248996,0.414712557904928
ENSG00000248998,NA
ENSG00000248999,NA
ENSG00000249000,NA
ENSG00000249001,-0.0246919163448523
ENSG00000249002,NA
ENSG00000249003,0.038305631217652
ENSG00000249004,NA
ENSG00000249005,0.0411875243432992
ENSG00000249006,0.00824780399922346
ENSG00000249007,NA
ENSG00000249008,-0.0246919163448523
ENSG00000249012,NA
ENSG00000249013,-0.0246919163448523
ENSG00000249014,0.232907107430312
ENSG00000249016,NA
ENSG00000249017,NA
ENSG00000249018,NA
ENSG00000249019,NA
ENSG00000249020,-0.281638326361547
ENSG00000249021,0.00824780399922348
ENSG00000249022,NA
ENSG00000249023,NA
ENSG00000249025,-0.0246919163448522
ENSG00000249026,-0.408441045777747
ENSG00000249028,NA
ENSG00000249030,NA
ENSG00000249031,-0.204663040254523
ENSG00000249032,NA
ENSG00000249034,0.141527010281265
ENSG00000249035,0.0218026736732601
ENSG00000249036,NA
ENSG00000249038,NA
ENSG00000249041,NA
ENSG00000249042,-0.483860646839566
ENSG00000249045,NA
ENSG00000249047,-0.0318433500349589
ENSG00000249048,NA
ENSG00000249049,NA
ENSG00000249050,NA
ENSG00000249051,NA
ENSG00000249052,NA
ENSG00000249053,NA
ENSG00000249054,-0.839774626319378
ENSG00000249055,NA
ENSG00000249056,NA
ENSG00000249057,NA
ENSG00000249061,-0.0246919163448523
ENSG00000249064,NA
ENSG00000249065,0.0411875243432992
ENSG00000249066,NA
ENSG00000249068,NA
ENSG00000249069,NA
ENSG00000249071,NA
ENSG00000249072,-0.0246919163448522
ENSG00000249073,NA
ENSG00000249074,NA
ENSG00000249077,0.138928483234623
ENSG00000249079,NA
ENSG00000249081,NA
ENSG00000249082,0.00824780399922346
ENSG00000249084,-0.189264118115902
ENSG00000249085,-0.140336159332615
ENSG00000249086,NA
ENSG00000249087,-0.373193546202584
ENSG00000249089,NA
ENSG00000249091,0.00824780399922346
ENSG00000249092,-0.120366214202412
ENSG00000249094,NA
ENSG00000249096,0.378988408439231
ENSG00000249098,-0.0246919163448522
ENSG00000249099,NA
ENSG00000249100,NA
ENSG00000249101,NA
ENSG00000249102,-0.0246919163448522
ENSG00000249103,NA
ENSG00000249104,NA
ENSG00000249105,NA
ENSG00000249106,NA
ENSG00000249109,NA
ENSG00000249111,NA
ENSG00000249112,0.10890430480468
ENSG00000249114,NA
ENSG00000249115,-0.59897660878605
ENSG00000249116,NA
ENSG00000249119,0.468342373959595
ENSG00000249122,NA
ENSG00000249123,NA
ENSG00000249125,0.0129564838587559
ENSG00000249127,NA
ENSG00000249128,NA
ENSG00000249129,-0.225790785608782
ENSG00000249131,NA
ENSG00000249135,NA
ENSG00000249138,0.0411875243432992
ENSG00000249139,NA
ENSG00000249140,0.109570457209372
ENSG00000249141,NA
ENSG00000249142,0.0436983732192609
ENSG00000249145,NA
ENSG00000249148,-0.0471634656515614
ENSG00000249149,-0.0354735151995377
ENSG00000249150,NA
ENSG00000249152,NA
ENSG00000249153,NA
ENSG00000249156,0.201184975959427
ENSG00000249157,0.0411875243432992
ENSG00000249158,0.230136378645194
ENSG00000249159,-0.339848256645781
ENSG00000249160,NA
ENSG00000249162,NA
ENSG00000249163,0.0411875243432992
ENSG00000249166,NA
ENSG00000249167,-0.0246919163448523
ENSG00000249169,-0.366188530790167
ENSG00000249170,NA
ENSG00000249171,NA
ENSG00000249173,NA
ENSG00000249174,NA
ENSG00000249175,NA
ENSG00000249176,-0.0246919163448523
ENSG00000249177,NA
ENSG00000249180,0.26507504796736
ENSG00000249183,NA
ENSG00000249184,NA
ENSG00000249186,NA
ENSG00000249188,-0.299535393146292
ENSG00000249189,NA
ENSG00000249191,NA
ENSG00000249192,NA
ENSG00000249193,0.214961680308621
ENSG00000249196,NA
ENSG00000249197,NA
ENSG00000249198,NA
ENSG00000249199,-0.0246919163448523
ENSG00000249200,NA
ENSG00000249201,NA
ENSG00000249203,-0.0246919163448523
ENSG00000249206,NA
ENSG00000249207,-0.0808969526648287
ENSG00000249209,NA
ENSG00000249210,0.43467825330821
ENSG00000249212,-0.0367054694827701
ENSG00000249213,-0.0246919163448522
ENSG00000249214,-0.150819462591152
ENSG00000249215,-0.057631636688928
ENSG00000249216,0.00119170582061889
ENSG00000249219,NA
ENSG00000249222,-0.0741874101276555
ENSG00000249225,NA
ENSG00000249226,NA
ENSG00000249228,-0.0246919163448522
ENSG00000249229,NA
